Timestamp(ms),PlayerRotX,PlayerRotY,TargetRotX,TargetRotY,Fired,HitTarget
36764.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36784.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36794.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36814.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36834.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36844.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36864.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36885.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36896.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36916.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36936.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36946.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36965.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36983.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
36994.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37015.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37036.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37045.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37065.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37083.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37100.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37117.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37134.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37144.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37165.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37184.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37195.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37214.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37233.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37243.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37264.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37275.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37294.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37314.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37334.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37342.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37447.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37469.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37482.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37493.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37514.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37535.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37545.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37566.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37582.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37599.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37618.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37629.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37648.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37657.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37680.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37700.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37709.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37731.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37750.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37759.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37782.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37800.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37809.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37833.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37853.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37863.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37883.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37891.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37912.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37932.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37942.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37963.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
37982.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38001.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38013.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38033.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38042.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38064.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38086.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38095.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38114.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38133.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38153.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38164.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38182.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38194.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38214.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38234.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38242.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38264.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38274.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38294.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38316.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38326.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38344.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38364.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38383.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38392.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38415.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38433.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38442.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38462.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38483.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38492.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38514.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38534.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38638.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38661.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38674.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38686.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38708.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38719.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38740.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38759.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38772.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38792.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38803.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38823.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38842.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38853.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38873.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38893.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38904.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38924.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38943.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38954.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38975.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
38996.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39005.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39026.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39037.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39055.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39075.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39091.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39108.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39126.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39138.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39156.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39175.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39187.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39207.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39227.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39238.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39257.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39276.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39288.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39308.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39319.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39339.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39358.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39370.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39390.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39409.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39420.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39440.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39458.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39470.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39488.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39511.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39520.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39540.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39560.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39571.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39598.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39607.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39623.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39643.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39663.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39672.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39692.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39711.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39722.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39743.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39753.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39772.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39792.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39803.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39822.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39843.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39861.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39871.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39895.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39910.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39921.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39941.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39959.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39969.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
39991.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40003.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40021.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40041.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40062.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40071.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40091.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40108.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40125.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40142.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40153.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40173.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40192.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40204.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40224.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40242.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40254.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40273.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40292.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40310.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40323.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40342.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40361.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40373.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40392.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40410.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40421.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40441.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40460.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40471.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40490.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40509.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40520.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40538.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40560.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40570.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40590.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40618.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40618.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40636.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40652.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40671.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40691.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40711.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40722.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40742.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40763.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40773.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40792.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40803.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40823.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40844.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40853.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40872.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40894.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40904.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40926.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40943.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40954.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40975.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
40994.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41006.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41026.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41044.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41056.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41075.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41086.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41105.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41122.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41139.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41156.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41173.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41192.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41203.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41226.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41238.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41255.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41273.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41294.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41304.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41324.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41349.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41357.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41375.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41394.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41405.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41426.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41436.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41455.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41474.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41493.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41504.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41526.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41536.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41555.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41576.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41588.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41610.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41627.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41636.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41653.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41669.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41691.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41711.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41725.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41743.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41759.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41778.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41788.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41808.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41826.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41838.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41856.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41877.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41888.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41907.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41919.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41938.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41959.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41977.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
41989.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42008.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42027.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42038.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42057.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42075.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42087.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42106.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42132.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42140.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42156.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42176.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42186.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42205.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42226.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42237.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42255.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42276.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42287.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42307.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42325.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42337.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42356.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42377.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42388.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42408.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42421.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42439.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42462.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42471.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42491.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42510.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42521.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42542.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42554.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42572.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42592.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42603.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42622.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42640.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42657.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42675.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42788.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42810.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42823.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42834.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42855.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42866.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42887.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42906.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42920.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42938.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42958.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42969.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
42989.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43001.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43020.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43040.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43051.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43069.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43089.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43097.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43118.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43142.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43150.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43169.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43189.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43200.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43282.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43301.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43312.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43334.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43344.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43364.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43382.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43398.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43416.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43428.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43445.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43468.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43488.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43496.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43519.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43528.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43551.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43570.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43579.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43601.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43621.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43629.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43648.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43671.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43679.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43702.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
43712.0,-3.67453,79.326035,12.232038,80.948342,FALSE,NA,
